@relation avro
@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute CHURN numeric
@attribute AVERAGE_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVERAGE_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NR numeric
@attribute N_AUTH numeric
@attribute N_FIX numeric
@attribute Buggy {true,false}
@data
701,0,0,0,0,0,0,0,0,0,false
301,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
266,0,0,0,0,0,0,0,0,0,false
253,0,0,0,0,0,0,0,0,0,false
217,0,0,0,0,0,0,0,0,0,false
100,0,0,0,0,0,0,0,0,0,false
191,0,0,0,0,0,0,0,0,0,false
476,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
551,0,0,0,0,0,0,0,0,0,false
136,0,0,0,0,0,0,0,0,0,false
33,0,0,0,0,0,0,0,0,0,false
474,0,0,0,0,0,0,0,0,0,true
140,0,0,0,0,0,0,0,0,0,true
111,0,0,0,0,0,0,0,0,0,true
34,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
271,0,0,0,0,0,0,0,0,0,true
75,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
124,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
107,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
169,0,0,0,0,0,0,0,0,0,false
21,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
281,0,0,0,0,0,0,0,0,0,true
176,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
185,0,0,0,0,0,0,0,0,0,false
598,0,0,0,0,0,0,0,0,0,true
93,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
86,0,0,0,0,0,0,0,0,0,false
331,0,0,0,0,0,0,0,0,0,true
53,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
209,0,0,0,0,0,0,0,0,0,false
1296,0,0,0,0,0,0,0,0,0,false
436,0,0,0,0,0,0,0,0,0,false
190,0,0,0,0,0,0,0,0,0,false
477,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
196,0,0,0,0,0,0,0,0,0,false
211,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
853,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
94,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
685,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
110,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
52,0,0,0,0,0,0,0,0,0,false
159,0,0,0,0,0,0,0,0,0,false
524,123,141,0,0,0,0,1,1,1,true
183,0,0,0,0,0,0,0,0,0,false
215,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
563,0,0,0,0,0,0,0,0,0,false
257,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
403,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
119,0,0,0,0,0,0,0,0,0,false
108,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
63,0,0,0,0,0,0,0,0,0,false
160,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
270,0,0,0,0,0,0,0,0,0,false
74,0,0,0,0,0,0,0,0,0,false
359,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
243,0,0,0,0,0,0,0,0,0,false
254,0,0,0,0,0,0,0,0,0,false
306,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
372,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
222,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
103,0,0,0,0,0,0,0,0,0,false
186,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
77,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
48,0,0,0,0,0,0,0,0,0,false
265,0,0,0,0,0,0,0,0,0,false
44,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
70,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,1,1,1,false
87,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
338,0,0,0,0,0,0,0,0,0,false
48,0,0,0,0,0,0,0,0,0,false
902,0,0,0,0,0,0,0,0,0,true
682,4,4,0,0,0,0,1,1,1,false
101,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,1,1,1,false
545,0,0,0,0,0,0,1,1,1,true
100,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
168,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
105,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
218,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
38,0,0,0,0,0,0,0,0,0,false
439,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
183,0,0,0,0,0,0,0,0,0,true
226,0,0,0,0,0,0,0,0,0,true
279,0,0,0,0,0,0,0,0,0,true
32,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
104,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
73,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,true
61,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
194,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
124,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
65,0,0,0,0,0,0,0,0,0,false
140,0,0,0,0,0,0,0,0,0,false
134,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
62,0,0,0,0,0,0,0,0,0,false
89,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
68,0,0,0,0,0,0,0,0,0,false
522,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
125,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
173,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
56,0,0,0,0,0,0,0,0,0,false
154,0,0,0,0,0,0,0,0,0,false
159,0,0,0,0,0,0,0,0,0,false
250,0,0,0,0,0,0,0,0,0,false
192,0,0,0,0,0,0,0,0,0,false
144,0,0,0,0,0,0,0,0,0,false
176,0,0,0,0,0,0,0,0,0,false
130,0,0,0,0,0,0,0,0,0,false
206,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
151,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,true
72,0,0,0,0,0,0,0,0,0,false
73,0,0,0,0,0,0,0,0,0,false
324,0,0,0,0,0,0,0,0,0,true
81,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
1648,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
239,0,0,0,0,0,0,0,0,0,true
91,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
315,0,0,0,0,0,0,0,0,0,false
1567,0,0,0,0,0,0,0,0,0,false
315,0,0,0,0,0,0,0,0,0,false
1491,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
94,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
137,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
99,0,0,0,0,0,0,0,0,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
94,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,1,1,1,false
11,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
235,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
109,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
134,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
45,5,-5,0,0,0,0,1,1,0,false
79,0,0,0,0,0,0,1,1,0,false
67,0,32,0,0,0,0,1,1,0,false
87,0,0,0,0,0,0,0,0,0,false
45,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
564,107,105,0,0,-6,-6,2,1,0,false
1491,19,25,0,0,-6,-6,3,1,2,true
25,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
184,0,0,0,0,0,0,0,0,0,false
30,0,0,0,0,0,0,0,0,0,false
221,11,1,4,4,-2,-2,2,1,1,false
50,0,0,0,0,0,0,0,0,0,false
101,19,19,0,0,0,0,1,1,0,false
41,0,0,0,0,0,0,0,0,0,false
250,5,5,0,0,0,0,1,1,1,false
227,0,0,0,0,0,0,0,0,0,false
363,0,0,0,0,0,0,0,0,0,false
407,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
49,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
83,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
26,0,0,0,0,0,0,0,0,0,false
882,13,-1,3,6,-3,0,3,2,3,false
413,37,37,0,0,0,0,1,1,1,false
213,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
24,0,0,0,0,0,0,0,0,0,false
27,0,0,0,0,0,0,0,0,0,false
259,1,-1,0,0,0,0,1,1,0,false
30,0,0,0,0,0,0,0,0,0,false
428,0,0,0,0,0,0,0,0,0,false
979,0,0,0,0,0,0,0,0,0,false
123,0,0,0,0,0,0,0,0,0,false
562,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
37,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
283,0,0,0,0,0,0,0,0,0,false
316,0,0,0,0,0,0,0,0,0,false
204,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
285,0,0,0,0,0,0,0,0,0,false
336,0,0,0,0,0,0,0,0,0,false
701,0,0,0,0,0,0,0,0,0,false
301,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
266,0,0,0,0,0,0,0,0,0,false
253,0,0,0,0,0,0,0,0,0,false
217,0,0,0,0,0,0,0,0,0,false
100,0,0,0,0,0,0,0,0,0,false
191,0,0,0,0,0,0,0,0,0,false
476,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
551,0,0,0,0,0,0,0,0,0,false
136,0,0,0,0,0,0,0,0,0,false
33,0,0,0,0,0,0,0,0,0,false
491,17,17,0,0,-7,-6,3,1,3,false
143,3,3,0,0,0,0,1,1,1,false
113,2,2,0,0,0,0,1,1,1,false
34,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
277,6,6,0,0,-6,-6,2,1,2,false
75,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
124,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
53,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
107,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,true
169,0,0,0,0,0,0,0,0,0,false
21,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
293,22,12,0,0,-9,-9,2,2,1,false
176,0,0,0,0,0,0,0,0,0,false
64,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
185,0,0,0,0,0,0,0,0,0,false
625,27,27,0,0,-11,-11,2,1,2,false
93,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
86,0,0,0,0,0,0,0,0,0,false
336,5,5,0,0,0,0,1,1,1,false
53,0,0,0,0,0,0,0,0,0,false
114,24,24,0,0,0,0,1,1,0,false
209,0,0,0,0,0,0,0,0,0,false
1296,0,0,0,0,0,0,0,0,0,false
436,0,0,0,0,0,0,0,0,0,false
190,0,0,0,0,0,0,0,0,0,false
477,0,0,0,0,0,0,0,0,0,false
162,0,0,0,0,0,0,0,0,0,false
196,0,0,0,0,0,0,0,0,0,false
211,0,0,0,0,0,0,0,0,0,false
205,0,0,0,0,0,0,0,0,0,false
853,0,0,0,0,0,0,0,0,0,false
95,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,true
94,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
689,4,4,0,0,0,0,1,1,0,false
175,13,13,0,0,0,0,1,1,0,false
162,0,0,0,0,0,0,0,0,0,false
39,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
110,0,0,0,0,0,0,0,0,0,false
122,11,11,0,0,0,0,1,1,0,false
53,0,0,0,0,0,0,0,0,0,false
52,0,0,0,0,0,0,0,0,0,false
177,18,46,0,0,0,0,1,1,0,false
527,3,13,5,5,9,9,2,2,1,true
183,0,0,0,0,0,0,0,0,0,false
215,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
563,0,0,0,0,0,0,0,0,0,false
257,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
403,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
119,0,0,0,0,0,0,0,0,0,false
108,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
69,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
63,0,0,0,0,0,0,0,0,0,false
160,0,0,0,0,0,0,0,0,0,false
102,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
226,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
270,0,0,0,0,0,0,0,0,0,false
74,0,0,0,0,0,0,0,0,0,false
359,0,0,0,0,0,0,0,0,0,false
78,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
243,0,0,0,0,0,0,0,0,0,false
254,0,0,0,0,0,0,0,0,0,false
306,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
372,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
222,0,0,0,0,0,0,0,0,0,false
32,0,0,0,0,0,0,0,0,0,false
103,0,0,0,0,0,0,0,0,0,false
186,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
25,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
77,0,0,0,0,0,0,0,0,0,false
41,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
48,0,0,0,0,0,0,0,0,0,false
265,0,0,0,0,0,0,0,0,0,false
44,0,0,0,0,0,0,0,0,0,false
91,0,0,0,0,0,0,0,0,0,false
70,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
87,0,0,0,0,0,0,0,0,0,false
147,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
337,1,-1,0,0,0,0,1,1,0,false
48,0,0,0,0,0,0,0,0,0,false
915,13,13,0,0,-7,-7,2,1,2,false
682,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
139,0,0,0,0,0,0,0,0,0,false
199,199,199,0,0,0,0,1,1,0,false
691,146,146,0,0,-41,-41,2,2,1,false
100,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
168,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
105,0,0,0,0,0,0,0,0,0,false
142,0,0,0,0,0,0,0,0,0,false
218,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
38,0,0,0,0,0,0,0,0,0,false
439,0,0,0,0,0,0,0,0,0,false
260,0,0,0,0,0,0,0,0,0,false
187,4,4,0,0,0,0,2,2,1,false
226,0,0,0,0,0,0,1,1,1,false
279,0,0,0,0,0,0,1,1,1,false
32,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
104,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
46,0,0,0,0,0,0,0,0,0,false
82,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
74,1,1,0,0,0,0,1,1,0,false
248,101,101,0,0,-8,27,3,2,2,false
61,0,0,0,0,0,0,0,0,0,false
98,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
195,1,1,0,0,0,0,1,1,0,false
28,0,0,0,0,0,0,0,0,0,false
50,0,0,0,0,0,0,0,0,0,false
55,0,0,0,0,0,0,0,0,0,false
130,6,6,0,0,0,0,1,1,0,false
87,0,0,0,0,0,0,0,0,0,false
65,0,0,0,0,0,0,0,0,0,false
140,0,0,0,0,0,0,0,0,0,false
134,0,0,0,0,0,0,0,0,0,false
117,0,0,0,0,0,0,0,0,0,false
28,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
62,0,0,0,0,0,0,0,0,0,false
89,0,0,0,0,0,0,0,0,0,false
60,0,0,0,0,0,0,0,0,0,false
68,0,0,0,0,0,0,0,0,0,false
522,0,0,0,0,0,0,0,0,0,false
43,0,0,0,0,0,0,0,0,0,false
247,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
42,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
125,0,0,0,0,0,0,0,0,0,false
61,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
80,0,0,0,0,0,0,0,0,0,false
101,0,0,0,0,0,0,0,0,0,false
59,0,0,0,0,0,0,0,0,0,false
84,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
173,0,0,0,0,0,0,0,0,0,false
36,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
56,0,0,0,0,0,0,0,0,0,false
154,0,0,0,0,0,0,0,0,0,false
159,0,0,0,0,0,0,0,0,0,false
250,0,0,0,0,0,0,0,0,0,false
192,0,0,0,0,0,0,0,0,0,false
147,5,3,0,0,0,0,1,1,0,false
176,0,0,0,0,0,0,0,0,0,false
104,26,-26,0,0,0,0,1,1,0,false
206,0,0,0,0,0,0,0,0,0,false
90,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
159,8,8,0,0,0,0,2,1,0,false
99,23,21,1,1,-18,-18,3,1,1,false
73,1,1,0,0,0,0,1,1,0,false
74,1,1,0,0,0,0,1,1,0,false
330,6,6,0,0,0,0,1,1,1,false
81,0,0,0,0,0,0,0,0,0,false
66,0,0,0,0,0,0,0,0,0,false
1648,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
245,6,6,0,0,0,0,1,1,1,false
91,0,0,0,0,0,0,0,0,0,false
57,0,0,0,0,0,0,0,0,0,false
92,0,0,0,0,0,0,0,0,0,false
47,0,0,0,0,0,0,0,0,0,false
315,0,0,0,0,0,0,0,0,0,false
1567,0,0,0,0,0,0,0,0,0,false
315,0,0,0,0,0,0,0,0,0,false
1491,0,0,0,0,0,0,0,0,0,false
85,0,0,0,0,0,0,0,0,0,false
94,0,0,0,0,0,0,0,0,0,false
54,0,0,0,0,0,0,0,0,0,false
75,0,0,0,0,0,0,0,0,0,false
137,0,0,0,0,0,0,0,0,0,false
133,0,0,0,0,0,0,0,0,0,false
79,0,0,0,0,0,0,0,0,0,false
76,0,0,0,0,0,0,0,0,0,false
81,0,0,0,0,0,0,0,0,0,false
99,0,0,0,0,0,0,0,0,0,false
115,0,0,0,0,0,0,0,0,0,false
180,0,0,0,0,0,0,0,0,0,false
118,0,0,0,0,0,0,0,0,0,false
132,0,0,0,0,0,0,0,0,0,false
94,0,0,0,0,0,0,0,0,0,false
88,0,0,0,0,0,0,0,0,0,false
51,0,0,0,0,0,0,0,0,0,false
111,0,0,0,0,0,0,0,0,0,false
267,0,0,0,0,0,0,1,1,0,false
11,0,0,0,0,0,0,1,1,0,false
32,0,0,0,0,0,0,0,0,0,false
235,0,0,0,0,0,0,0,0,0,false
67,0,0,0,0,0,0,0,0,0,false
35,0,0,0,0,0,0,0,0,0,false
109,0,0,0,0,0,0,0,0,0,false
58,0,0,0,0,0,0,0,0,0,false
134,0,0,0,0,0,0,0,0,0,false
145,0,0,0,0,0,0,0,0,0,false
